YEAR	GRID_NAME	SATELLITE	BLACK LIST	USETILEMASK	SATELLITE_COMMENT
2002	SN-19-V-D	L7	LE07_227097_20020106,LE07_227097_20020122,LE07_227097_20020903,LE07_227097_20021005,LE07_227097_20021106,LE07_227097_20021208,LE07_227098_20020122,LE07_227098_20020903,LE07_227098_20021005,LE07_227098_20021106,LE07_228098_20020419	true	
2003	SN-19-V-D	L7	LE07_227097_20030314,LE07_227097_20030922,LE07_227097_20031125,LE07_228097_20030201,LE07_228097_2003082	true	
2004	SN-19-V-D	L7		true	
2005	SN-19-V-D	L7	LE07_227098_20051013	true	
2006	SN-19-V-D	L7	LE07_227097_20060322,LE07_227097_20060829,LE07_227097_20060930,LE07_227098_20060306,LE07_227098_20060407,LE07_227098_20060930,LE07_228097_20060329	true	
2007	SN-19-V-D	L7		true	
2008	SN-19-V-D	L7	LE07_227097_20080412,LE07_227097_20080818,LE07_227097_20080903,LE07_227097_20081005,LE07_227098_20080412,LE07_227098_20081005,LE07_228097_20080130	true	
2009	SN-19-V-D	L7	LE07_227097_20090906,LE07_227098_20090906,LE07_228097_20090305,LE07_228097_20090422	true	
2010	SN-19-V-D	L7		true	
2011	SN-19-V-D	L7		true	
2012	SN-19-V-D	L7	LE07_227097_20120914,LE07_227098_20120306,LE07_227098_20120914,LE07_228098_20120414	true	
2013	SN-19-V-D	L8	LC08_227097_20130824,LC08_227098_20130418,LC08_227098_20130824,LC08_228097_20130831,LC08_228097_20130916,LC08_228097_20131221,LC08_228098_20130815	true	
2014	SN-19-V-D	L8	LC08_227098_20140912,LC08_228097_20140207,LC08_228097_20140428,LC08_228097_20140818,LC08_228098_20140818,LC08_228098_20140903	true	
2015	SN-19-V-D	L8		true	
2016	SN-19-V-D	L8		true	
2017	SN-19-V-D	L8		true	
2018	SN-19-V-D	L8	LC08_227097_20180907,LC08_228097_20180407,LC08_228097_20180829,LC08_228098_20180407,LC08_228098_20180829	true	
2019	SN-19-V-D	L8		true	
2020	SN-19-V-D	L8	LC08_227097_20200811,LC08_227097_20200912,LC08_227098_20200827,LC08_227098_20200912,LC08_228097_20200428,LC08_228097_20200818,LC08_228097_20200903,LC08_228097_20201005,LC08_228098_20200903	true	
2021	SN-19-V-D	L8	LC08_227097_20210915,LC08_227098_20210830,LC08_227098_20210915,LC08_228097_20210821,LC08_228097_20211024	true	
2022	SN-19-V-D	L8		true	
2023	SN-19-V-D	L8	LC08_228097_20230304,LC08_228097_20230320,LC08_228097_20230912,LC08_228097_20230928	true	
2024	SN-19-V-D	L9		true	no hay mas imagenes
2025	SN-19-V-D	L9		true	
1996	SN-19-Z-A	L5		true	satellite anterior (anómalo): 0
1997	SN-19-Z-A	L5	LT05_227098_19970305	true	
1998	SN-19-Z-A	L5		true	
1999	SN-19-Z-A	L7		true	
2000	SN-19-Z-A	L7		true	
2001	SN-19-Z-A	L7		true	
2002	SN-19-Z-A	L7	LE07_226098_20020301,LE07_226098_20020131	true	
2003	SN-19-Z-A	L7	LE07_227098_20030922,LE07_227098_20030415,LE07_227098_20030330,LE07_226098_20030830,LE07_226098_20030118,LE07_226098_20030408,LE07_226098_20031017	true	
2004	SN-19-Z-A	L5		true	
2005	SN-19-Z-A	L7	LE07_227098_20050319,LE07_227098_20050130,LE07_226098_20051225,LE07_226098_20050819,LE07_226098_20050413	true	
2006	SN-19-Z-A	L7	LE07_227098_20061219,LE07_227098_20060306	true	
2007	SN-19-Z-A	L5		true	
2008	SN-19-Z-A	L7		true	
2009	SN-19-Z-A	L7		true	
2010	SN-19-Z-A	L7		true	
2011	SN-19-Z-A	L7		true	
2012	SN-19-Z-A	L7	LE07_227098_20120306,LE07_227098_20120914	true	
2013	SN-19-Z-A	L7		true	
2014	SN-19-Z-A	L8	LC08_227098_20140320,LC08_226098_20140414	true	
2015	SN-19-Z-A	L8		true	
2016	SN-19-Z-A	L8		true	
2017	SN-19-Z-A	L8		true	
2018	SN-19-Z-A	L8		true	
2019	SN-19-Z-A	L8		true	
2020	SN-19-Z-A	L8		true	
2021	SN-19-Z-A	L8		true	
2022	SN-19-Z-A	L8		true	
2023	SN-19-Z-A	L8	LE07_226098_20230407,LE07_227098_20230209,LE07_227098_20230124	true	
2024	SN-19-Z-A	L9		true	
1996	SN-19-Z-B	L5		true	satellite anterior (anómalo): 0
1997	SN-19-Z-B	L5	LT05_226098_19970210	true	
1998	SN-19-Z-B	L5	LT05_226098_19981027,LT05_226098_19980925,LT05_226098_19980909,LT05_225098_19981004,LT05_225099_19981004,LT05_226098_19981128	true	
1999	SN-19-Z-B	L7	LE07_226098_19991006,LE07_226098_19991123	true	
2000	SN-19-Z-B	L7	LE07_225098_20000204,LE07_225098_20000307,LE07_226098_20000821,LE07_226098_20000922,LE07_225098_20001017,LE07_226098_20001109,LE07_225098_20001204,LE07_226098_20001211,LE07_225098_20001220	true	
2001	SN-19-Z-B	L7		true	
2002	SN-19-Z-B	L7		true	
2003	SN-19-Z-B	L7		true	
2004	SN-19-Z-B	L5	LT05_226098_20041027,LT05_226098_20040925,LT05_226098_20040909,LT05_226098_20040824,LT05_226098_20040418,LT05_226098_20040402,LT05_226098_20040113,LT05_225098_20041121,LT05_225098_20041105,LT05_225098_20041004,LT05_225098_20040918,LT05_225098_20040223,LT05_225098_20040207,LT05_225098_20040310,LT05_225098_20040902,LT05_225098_20040326,LT05_225098_20040122	true	
2005	SN-19-Z-B	L7	LE07_226098_20051225,LE07_226098_20051022,LE07_226098_20050819,LE07_226098_20050413,LE07_226098_20050312,LE07_225098_20051218,LE07_225098_20051116,LE07_225098_20051031,LE07_225098_20050913,LE07_225098_20050321	true	
2006	SN-19-Z-B	L7	LE07_226098_20061228,LE07_226098_20061212,LE07_225098_20060409,LE07_225098_20060324,LE07_225098_20060308,LE07_225098_20060220,LE07_226098_20061009,LE07_226098_20060907,LE07_226098_20060227	true	
2007	SN-19-Z-B	L5	LT05_225098_20070215,LT05_225098_20070911,LT05_225098_20070319,LT05_225098_20070404,LT05_225098_20070826	true	
2008	SN-19-Z-B	L7	LE07_226098_20081201,LE07_225098_20081210,LE07_225098_20081108,LE07_225098_20080905,LE07_226098_20080217,LE07_225098_20080109	true	
2009	SN-19-Z-B	L7		true	
2010	SN-19-Z-B	L7	LE07_226098_20100121,LE07_226098_20100105,LE07_225098_20101216,LE07_225098_20100420	true	
2011	SN-19-Z-B	L7	LE07_226098_20110414,LE07_225098_20110407,LE07_225098_20110117,LE07_226098_20110921,LE07_226098_20110209,LE07_226098_20110124,LE07_225098_20110306,LE07_225098_20110202,LE07_225098_20110829,LE07_226098_20111226,LE07_225098_20111219	true	
2012	SN-19-Z-B	L7	LE07_226098_20120315,LE07_225098_20120831	true	
2013	SN-19-Z-B	L8	LC08_225098_20130927,LC08_225098_20131029,LC08_225098_20131114	true	
2014	SN-19-Z-B	L8	LC08_226098_20140905,LC08_226098_20140820	true	
2015	SN-19-Z-B	L8		true	
2016	SN-19-Z-B	L8	LC08_226098_20160825,LC08_225098_20160903,LC08_225098_20160327	true	
2017	SN-19-Z-B	L8		true	
2018	SN-19-Z-B	L8	LC08_226098_20180831,LC08_226098_20180916,LC08_225098_20181214,LC08_226098_20181002,LC08_226098_20181205,LC08_226098_20180324,LC08_226098_20180308,LC08_226098_20181221,LC08_226098_20180220,LC08_226098_20181018	true	
2019	SN-19-Z-B	L8		true	
2020	SN-19-Z-B	L8	LC08_226098_20200820,LC08_226098_20200313,LC08_225098_20200118,LC08_225098_20201203	true	
2021	SN-19-Z-B	L8	LC08_226098_20211127,LC08_226098_20210823,LC08_225098_20210205,LC08_225098_20211120,LC08_225098_20210120,LC08_226098_20211010,LC08_226098_20210111	true	
2022	SN-19-Z-B	L8		true	
2023	SN-19-Z-B	L8		true	
2024	SN-19-Z-B	L9	LC09_226098_20241229,LC09_226098_20241127,LC09_226098_20240908,LC09_225098_20241120,LC09_225098_20241019	true	
1996	SN-19-Y-C	L5		true	
1997	SN-19-Y-C	L5		true	
1998	SN-19-Y-C	L5		true	
1999	SN-19-Y-C	L7	LE07_229098_19990909	true	
2000	SN-19-Y-C	L7		true	
2001	SN-19-Y-C	L7	LE07_228098_20010923,LE07_228098_20010822	true	
2002	SN-19-Y-C	L7	LE07_228098_20020318	true	
2003	SN-19-Y-C	L7		true	
2004	SN-19-Y-C	L5	LT05_229098_20040322,LT05_228098_20040907	true	
2005	SN-19-Y-C	L5		true	
2006	SN-19-Y-C	L7	LE07_228098_20060414	true	
2007	SN-19-Y-C	L5	LT05_228098_20070916,LT05_228098_20070425	true	
2008	SN-19-Y-C	L7		true	Vacía
2009	SN-19-Y-C	L5	LT05_228098_20090124	true	
2010	SN-19-Y-C	L7		true	Vacía
2011	SN-19-Y-C	L7		true	Vacía
2012	SN-19-Y-C	L7	LE07_228098_20120820,LE07_228098_20120414	true	
2013	SN-19-Y-C	L8		true	
2014	SN-19-Y-C	L8	LC08_228098_20140818	true	
2015	SN-19-Y-C	L7	LE07_229098_20150820,LE07_228098_20150914,LE07_228098_20150829,LE07_228098_20150423	true	
2016	SN-19-Y-C	L8	LC08_228098_20160417	true	
2017	SN-19-Y-C	L7		true	
2018	SN-19-Y-C	L8	LC08_228098_20180829,LC08_228098_20180407	true	
2019	SN-19-Y-C	L8		true	
2020	SN-19-Y-C	L8	LC08_228098_20200818,LC08_228098_20200412	true	
2021	SN-19-Y-C	L8		true	
2022	SN-19-Y-C	L8		true	
2023	SN-19-Y-C	L9		true	
2024	SN-19-Y-C	L8	LC08_228098_20241016	true	
1996	SN-19-Y-D	L5		false	satellite anterior (anómalo): 0
1997	SN-19-Y-D	L5		false	
1998	SN-19-Y-D	L5		false	
1999	SN-19-Y-D	L5		false	
2000	SN-19-Y-D	L7	LE07_227098_20000422,LE07_227098_20000828	false	
2001	SN-19-Y-D	L7	LE07_227098_20010220,LE07_227098_20010409,LE07_228098_20010331,LE07_228098_20010822	false	
2002	SN-19-Y-D	L7	LE07_227098_20020903,LE07_227098_20021005	false	
2003	SN-19-Y-D	L7		false	
2004	SN-19-Y-D	L7	LE07_227098_20040823,LE07_228098_20040830	false	
2005	SN-19-Y-D	L7		false	
2006	SN-19-Y-D	L7		false	
2007	SN-19-Y-D	L7		false	
2008	SN-19-Y-D	L7		false	Vacía
2009	SN-19-Y-D	L7		false	
2010	SN-19-Y-D	L7		false	
2011	SN-19-Y-D	L7		false	satellite anterior (anómalo): 0
2012	SN-19-Y-D	L7	LE07_228098_20120414	false	
2013	SN-19-Y-D	L8		false	
2014	SN-19-Y-D	L8		false	
2015	SN-19-Y-D	L8		false	
2016	SN-19-Y-D	L8		false	
2017	SN-19-Y-D	L8		false	
2018	SN-19-Y-D	L8		false	
2019	SN-19-Y-D	L8	LC08_227098_20190910	false	
2020	SN-19-Y-D	L8	LC08_227098_20200827,LC08_227098_20200928,LC08_228098_20200412	false	
2021	SN-19-Y-D	L8		false	
2022	SN-19-Y-D	L8		false	
2023	SN-19-Y-D	L8		false	
2024	SN-19-Y-D	L9		false	
1996	SN-19-Z-C	L5		false	satellite anterior (anómalo): 0
1997	SN-19-Z-C	L5		false	
1998	SN-19-Z-C	L5	LT05_226098_19980909,LT05_227098_19980220,LT05_227098_19980831	false	
1999	SN-19-Z-C	L5	LT05_226098_19990405	false	
2000	SN-19-Z-C	L7		false	
2001	SN-19-Z-C	L7		false	
2002	SN-19-Z-C	L7	LE07_226098_20020827,LE07_227098_20021005	false	
2003	SN-19-Z-C	L7		false	
2004	SN-19-Z-C	L7		false	
2005	SN-19-Z-C	L7	LE07_226098_20050413,LE07_226098_20050819,LE07_227098_20051029	false	
2006	SN-19-Z-C	L7	LE07_225099_20060409,LE07_226098_20060907,LE07_226098_20061009,LE07_227098_20060101,LE07_227098_20060306,LE07_227098_20060407,LE07_227098_20061101	false	
2007	SN-19-Z-C	L5		false	
2008	SN-19-Z-C	L7	LE07_226098_20080405,LE07_226098_20080928,LE07_227098_20080919,LE07_227098_20081005	false	
2009	SN-19-Z-C	L7		false	
2010	SN-19-Z-C	L7	LE07_225099_20100420,LE07_227098_20101011	false	
2011	SN-19-Z-C	L7		false	Vacía
2012	SN-19-Z-C	L7	LE07_225099_20120409,LE07_226098_20120907,LE07_227098_20120914	false	
2013	SN-19-Z-C	L8		false	
2014	SN-19-Z-C	L8	LC08_226098_20140414,LC08_226098_20140820,LC08_226098_20140905	false	
2015	SN-19-Z-C	L8		false	
2016	SN-19-Z-C	L8	LC08_225099_20161106,LC08_226098_20160825	false	
2017	SN-19-Z-C	L8	LC08_225099_20170226,LC08_226098_20170828,LC08_226098_20170913,LC08_226098_20171031	false	
2018	SN-19-Z-C	L8		false	
2019	SN-19-Z-C	L8	LC08_226098_20190818,LC08_226098_20190919	false	
2020	SN-19-Z-C	L8	LC08_225099_20200423,LC08_225099_20200930,LC08_227098_20200827,LC08_227098_20200928	false	
2021	SN-19-Z-C	L8		false	
2022	SN-19-Z-C	L8		false	
2023	SN-19-Z-C	L9	LC09_225099_20230915,LC09_226098_20230906,LC09_226098_20231008,LC09_227098_20230828	false	
2024	SN-19-Z-C	L9	LC09_225099_20240206	false	
1996	SN-19-Z-D	L5		true	satellite anterior (anómalo): 0
1997	SN-19-Z-D	L5		true	
1998	SN-19-Z-D	L5		true	
1999	SN-19-Z-D	L5		true	
2000	SN-19-Z-D	L7	LE07_225099_20001118,LE07_225099_20001017,LE07_225099_20000830	true	
2001	SN-19-Z-D	L7	LE07_225099_20010310	true	
2002	SN-19-Z-D	L7	LE07_225098_20020414,LE07_225098_20021007,LE07_226098_20020131	true	
2003	SN-19-Z-D	L7	LE07_226098_20030830,LE07_226098_20030424,LE07_226098_20030118,LE07_225099_20030417	true	
2004	SN-19-Z-D	L7		true	
2005	SN-19-Z-D	L7		true	satellite anterior (anómalo): 99/55
2006	SN-19-Z-D	L7	LE07_226098_20061228,LE07_226098_20061009,LE07_226098_20060907,LE07_225099_20060409,LE07_225099_20060220,LE07_225099_20060831,LE07_225099_20060324	true	
2007	SN-19-Z-D	L5		true	
2008	SN-19-Z-D	L7	LE07_226098_20080928,LE07_225099_20080905,LE07_225098_20081210	true	
2009	SN-19-Z-D	L7	LE07_226098_20090830,LE07_225099_20090823	true	
2010	SN-19-Z-D	L7		true	
2011	SN-19-Z-D	L7	LE07_225098_20110407,LE07_225098_20110829,LE07_225099_20110407	true	
2012	SN-19-Z-D	L7	LE07_226098_20121212,LE07_226098_20120907,LE07_225099_20120205,LE07_225099_20120409	true	
2013	SN-19-Z-D	L8		true	
2014	SN-19-Z-D	L8	LC08_226098_20140820	true	
2015	SN-19-Z-D	L8		true	
2016	SN-19-Z-D	L8		true	
2017	SN-19-Z-D	L8	LC08_226098_20170913,LC08_225099_20170226	true	
2018	SN-19-Z-D	L8		true	
2019	SN-19-Z-D	L8	LC08_226098_20190818,LC08_225099_20191014,LC08_225099_20190912	true	
2020	SN-19-Z-D	L8		true	
2021	SN-19-Z-D	L8		true	
2022	SN-19-Z-D	L8	LC08_225099_20220413	false	
2023	SN-19-Z-D	L9		true	
2024	SN-19-Z-D	L9	LC09_225099_20240206,LC09_225099_20240917	true	****
2001	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 1 escena
2002	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 1 escena
2003	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 1 escena
2005	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 2 escena
2006	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 2 escena
2007	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 1 escena
2008	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false, 2 escena
2009	SG-12-Z-D	L7	LE07_026079_20090125	false	isla de pascua: useTileMask: false, 1 escena
2010	SG-12-Z-D	L7	LE07_026079_20100317	false	isla de pascua: useTileMask: false, 1 escena
2011	SG-12-Z-D	L7		false	isla de pascua: useTileMask: false,
2012	SG-12-Z-D	L7	LE07_026079_20120306	false	isla de pascua: useTileMask: false, 1 escena
2013	SG-12-Z-D	L8	LC08_026079_20130707	false	isla de pascua: useTileMask: false,
2014	SG-12-Z-D	L8	LC08_026079_20141115,LC08_026079_20140811,LC08_026079_20140710	false	isla de pascua: useTileMask: false,
2015	SG-12-Z-D	L8	LC08_026079_20150118,LC08_026079_20150611,LC08_026079_20150713,LC08_026079_20150814,LC08_026079_20150830,LC08_026079_20151118	false	isla de pascua: useTileMask: false,
2016	SG-12-Z-D	L8		false	isla de pascua: useTileMask: false,
2017	SG-12-Z-D	L8	LC08_026079_20170819,LC08_026079_20170531,LC08_026079_20170515,LC08_026079_20170328,LC08_026079_20170312	false	isla de pascua: useTileMask: false,
2018	SG-12-Z-D	L8	LC08_026079_20180518,LC08_026079_20181110,LC08_026079_20180331	false	isla de pascua: useTileMask: false,
2019	SG-12-Z-D	L8	LC08_026079_20190505,LC08_026079_20190419,LC08_026079_20190403,LC08_026079_20190302,LC08_026079_20190129,LC08_026079_20190724,LC08_026079_20191012	false	isla de pascua: useTileMask: false,
2020	SG-12-Z-D	L8	LC08_026079_20200710,LC08_026079_20200421	false	isla de pascua: useTileMask: false,
2021	SG-12-Z-D	L8	LC08_026079_20211220,LC08_026079_20210627	false	isla de pascua: useTileMask: false,
2022	SG-12-Z-D	L8	LC08_026079_20220902,LC08_026079_20220817,LC08_026079_20220716,LC08_026079_20220427,LC08_026079_20220326	false	isla de pascua: useTileMask: false,
2023	SG-12-Z-D	L9	LC09_026079_20231015,LC09_026079_20230929,LC09_026079_20230727,LC09_026079_20230625,LC09_026079_20230406	false	isla de pascua: useTileMask: false,
2024	SG-12-Z-D	L8	LC08_026079_20241025,LC08_026079_20240228,LC08_026079_20240315,LC08_026079_20240721,LC08_026079_20240907	false	isla de pascua: useTileMask: false,
2000	SI-17-X-C	L7	LE07_006084_20000528	false	juan fernandez: useTileMask: false,
2001	SI-17-X-C	L7	LE07_006084_20010107	false	juan fernandez: useTileMask: false, 1 escena
2002	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2003	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2004	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2005	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2006	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2008	SI-17-X-C	L7	LE07_006083_20080331	false	juan fernandez: useTileMask: false, 1 escena
2009	SI-17-X-C	L7		false	juan fernandez: useTileMask: false
2010	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2011	SI-17-X-C	L7	LE07_006083_20110730	false	juan fernandez: useTileMask: false, 1 escena
2012	SI-17-X-C	L7		false	juan fernandez: useTileMask: false, 1 escena
2013	SI-17-X-C	L8		false	juan fernandez: useTileMask: false, 2 escena
2014	SI-17-X-C	L8	LC08_006084_20140831,LC08_006084_20140425,LC08_006084_20140204	false	juan fernandez: useTileMask: false
2015	SI-17-X-C	L8	LC08_006084_20150717,LC08_006084_20150530	false	juan fernandez: useTileMask: false
2016	SI-17-X-C	L8	LC08_006084_20160804,LC08_006084_20160414	false	juan fernandez: useTileMask: false
2017	SI-17-X-C	L8	LC08_006084_20170807	false	juan fernandez: useTileMask: false
2018	SI-17-X-C	L8	LC08_006084_20180810	false	juan fernandez: useTileMask: false
2019	SI-17-X-C	L8	LC08_006084_20191203,LC08_006084_20190712	false	juan fernandez: useTileMask: false
2020	SI-17-X-C	L8		false	juan fernandez: useTileMask: false
2021	SI-17-X-C	L8	LC08_006084_20210818	false	juan fernandez: useTileMask: false
2022	SI-17-X-C	L8		false	juan fernandez: useTileMask: false
2023	SI-17-X-C	L8	LC08_006084_20230707,LC08_006084_20230925	false	juan fernandez: useTileMask: false
2024	SI-17-X-C	L8	LC08_006084_20240725,LC08_006084_20240303,LC08_006083_20240303	false	juan fernandez: useTileMask: false
2000	SI-17-X-D	L7	LE07_005083_20000521	false	juan fernandez: useTileMask: false, 1 escena
2003	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2004	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2005	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2006	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2008	SI-17-X-D	L7	LE07_006083_20080331	false	juan fernandez: useTileMask: false, 1 escena
2009	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2010	SI-17-X-D	L7		false	juan fernandez: useTileMask: false, 1 escena
2011	SI-17-X-D	L7	LE07_006083_20110730	false	juan fernandez: useTileMask: false, 1 escena
2012	SI-17-X-D	L7	LE07_005083_20120506	false	juan fernandez: useTileMask: false, 1 escena
2013	SI-17-X-D	L8		false	juan fernandez: useTileMask: false, 1 escena
2014	SI-17-X-D	L8	LC08_005083_20140520,LC08_005083_20140605,LC08_005083_20140621,LC08_005083_20140909	false	juan fernandez: useTileMask: false,
2015	SI-17-X-D	L8	LC08_005083_20150525	false	juan fernandez: useTileMask: false,
2016	SI-17-X-D	L8	LC08_005083_20160525	false	juan fernandez: useTileMask: false,
2017	SI-17-X-D	L8	LC08_005083_20170715	false	juan fernandez: useTileMask: false,
2018	SI-17-X-D	L8		false	juan fernandez: useTileMask: false,
2019	SI-17-X-D	L8	LC08_005083_20190721,LC08_005083_20190806,LC08_005083_20191025	false	juan fernandez: useTileMask: false,
2020	SI-17-X-D	L8	LC08_005083_20201011,LC08_005083_20200723,LC08_005083_20200402	false	juan fernandez: useTileMask: false,
2021	SI-17-X-D	L8	LC08_005083_20211201	false	juan fernandez: useTileMask: false,
2022	SI-17-X-D	L8	LC08_005083_20220424,LC08_005083_20220510,LC08_005083_20220814	false	juan fernandez: useTileMask: false,
2023	SI-17-X-D	L8	LC08_005083_20231223,LC08_005083_20230918	false	juan fernandez: useTileMask: false,
2024	SI-17-X-D	L9	LC09_005083_20240624,LC09_005083_20240608	false	juan fernandez: useTileMask: false,
2025	SG-12-Z-D	L8	LC08_026079_20250622,LC08_026079_20250606	false	isla de pascua: useTileMask: false,
2025	SI-17-X-C	L9	LC09_006084_20250330,LC09_006084_20250602	false	juan fernandez: useTileMask: false
2025	SI-17-X-D	L9	LC09_005083_20250323	false	juan fernandez: useTileMask: false,
2025	SI-19-V-B	L8		true	
2025	SL-18-X-C	L8	LC08_232092_20250217,LC08_232092_20250727,LC08_232092_20250812,LC08_232092_20250913,LC08_233092_20250515,LC08_233092_20250803	true	
2025	SN-18-X-A	L9	LC09_231096_20250930	true	
2025	SN-18-X-C	L9		true	
2025	SN-18-X-D	L9		false	
2025	SN-18-Z-B	L8		false	
2025	SN-19-V-A	L8	LC08_229096_20250924,LC08_229097_20250924,LC08_229097_20250316,LC08_230096_20250408,LC08_230096_20250814,LC08_229097_20251026	true	
2025	SN-19-V-C	L8	LC08_228097_20250309,LC08_228097_20250426,LC08_228097_20250901,LC08_228098_20250410,LC08_228098_20250426,LC08_228098_20250917,LC08_229097_20250127,LC08_229097_20251010,LC08_229097_20250316,LC08_229097_20251026,LC08_229097_20251127	true	
2025	SN-19-Y-A	L9		true	
2025	SN-19-Y-B	L8	LC08_228098_20250120,LC08_227098_20250419	true	
2025	SN-19-Y-C	L9	LC09_228098_20251011,LC09_228098_20250824	true	
2025	SN-19-Y-D	L9		false	
2025	SN-19-Z-A	L9		true	
2025	SN-19-Z-B	L9		true	
2025	SN-19-Z-C	L9		false	
2025	SN-19-Z-D	L9	LC09_225099_20251225,LC09_225099_20250220,LC09_225099_20250904,LC09_225099_20250920	true	****
2005	SF-19-V-D	L7		true	sin datos de satelite
1996	SG-12-Z-D	L5		false	sin datos de satelite
